key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2733,,,2019-08-19 03:03:38,,,,,,,,,2019-08-19 03:08:39,,2019-08-19 03:03:38,2019-08-19 02:58:13
2734,,,2019-08-19 03:39:11,2019-08-19 03:52:45,,,,,,,,2019-08-19 03:48:35,,2019-08-19 03:44:31,2019-08-19 03:39:11
2735,,,,2019-08-19 04:23:30,,,,,,,,2019-08-19 04:18:19,,2019-08-19 04:14:25,2019-08-19 04:08:45
2736,,,,2019-08-19 05:11:50,,,,,,,,2019-08-19 05:03:06,,2019-08-19 04:56:32,2019-08-19 04:53:19
2737,,,,,,,,,,,,2019-08-19 13:30:14,,2019-08-19 13:33:24,2019-08-19 13:30:14
2740,,,2019-08-19 15:23:23,,,,,,,,,2019-08-19 15:56:03,,2019-08-19 15:43:42,2019-08-19 15:36:16
2741,,,,,,,,,,,,2019-08-19 16:05:41,,2019-08-19 16:27:18,2019-08-19 16:19:49
2742,,,2019-08-19 17:40:26,,,,,,,,,,,2019-08-19 17:37:26,
2743,,,2019-08-19 18:05:38,,,,,,,,,,,,
2744,,,2019-08-19 18:36:49,,,,,,,,,,,,
2745,,,2019-08-19 19:17:27,,,,,,,,,2019-08-19 19:10:56,,2019-08-19 19:05:47,2019-08-19 18:56:52
2746,,,2019-08-19 19:49:00,,,,,,,,,2019-08-19 19:54:31,,2019-08-19 19:49:00,2019-08-19 19:43:21
2747,,,2019-08-19 21:03:37,,,,,,,,,,,2019-08-19 20:56:59,2019-08-19 20:48:45
2748,,,2019-08-19 21:13:03,2019-08-19 21:17:59,,,,,,,,,,2019-08-19 21:17:59,
2749,,,2019-08-19 22:31:44,,,,,,,,,2019-08-19 22:27:07,,2019-08-19 22:21:48,2019-08-19 22:16:36
2750,,,,2019-08-19 22:43:16,,,,,,,,2019-08-19 23:07:33,,2019-08-19 23:03:46,2019-08-19 22:52:07
2751,,,,2019-08-19 23:37:33,,,,,,,,2019-08-19 23:43:34,,2019-08-19 23:37:33,2019-08-19 23:31:53
2752,,,,,,,,,,,,2019-08-20 00:16:34,,2019-08-20 00:10:37,2019-08-20 00:05:58
2753,,,2019-08-20 00:57:40,,,,,,,,,2019-08-20 01:03:35,,2019-08-20 00:57:40,2019-08-20 00:50:00
2754,,,2019-08-20 01:40:53,,,2019-08-20 01:37:18,,,,,,,,2019-08-20 01:31:05,
2755,,,,,,,,,,,,,,2019-08-20 02:22:48,
2756,,,2019-08-20 03:17:46,,,2019-08-20 03:13:17,,,,,,,,2019-08-20 03:02:31,
2757,,,2019-08-20 04:06:04,,,2019-08-20 04:24:27,,,,,,2019-08-20 04:13:36,,2019-08-20 04:06:04,
2758,,,2019-08-20 05:27:14,,,2019-08-20 05:17:54,,,,,,,,2019-08-20 05:13:48,
2759,,,2019-08-20 05:58:54,,,2019-08-20 06:23:45,,,,,,2019-08-20 06:11:19,,2019-08-20 06:07:56,
2760,,,2019-08-20 07:32:56,,,2019-08-20 07:28:12,,,,,,2019-08-20 07:24:09,,2019-08-20 07:16:02,
2761,,,,2019-08-20 08:18:31,,,,,,,,2019-08-20 08:14:11,,2019-08-20 08:07:25,2019-08-20 08:00:34
2762,,,,,,,,,,,,2019-08-20 09:18:55,,2019-08-20 09:12:55,2019-08-20 09:04:17
2763,,,,,,,,,,,,2019-08-20 10:18:13,,2019-08-20 10:06:48,2019-08-20 09:57:42
2764,2019-08-20 11:19:12,,,,,,,,,,,2019-08-20 11:22:27,,2019-08-20 11:19:12,2019-08-20 11:11:29
2765,2019-08-20 16:14:40,,2019-08-20 15:42:31,2019-08-20 16:14:40,,,,,,,,2019-08-20 16:07:12,,2019-08-20 15:56:20,2019-08-20 15:49:30
2766,,,2019-08-20 16:51:09,,,,,,,,,2019-08-20 16:51:09,,2019-08-20 16:48:08,2019-08-20 16:36:22
2767,,,2019-08-20 17:15:15,,,,,,,2019-08-20 17:15:15,,2019-08-20 17:15:15,,2019-08-20 17:05:31,2019-08-20 17:20:34
2768,,,,2019-08-20 18:04:09,,,,,,,,2019-08-20 18:18:23,,2019-08-20 18:15:40,2019-08-20 18:04:09
2769,,,,2019-08-20 18:39:45,,,,,,,,2019-08-20 18:46:32,,2019-08-20 18:39:45,2019-08-20 18:32:19
2770,,,,,,,,,,2019-08-20 19:51:47,,2019-08-20 19:49:12,,2019-08-20 19:39:21,2019-08-20 19:35:56
2771,,,,2019-08-20 20:07:12,,,,,,,,2019-08-20 20:16:41,,2019-08-20 20:12:54,2019-08-20 20:07:12
2772,,,,2019-08-20 20:44:38,,,,,,2019-08-20 20:29:52,,2019-08-20 20:44:38,,2019-08-20 20:44:38,2019-08-20 20:44:38
2773,,,,,,,,,,2019-08-20 21:07:11,,2019-08-20 21:18:09,,2019-08-20 21:11:25,2019-08-20 21:07:11
2774,,,,,,,,,,2019-08-20 22:02:14,,2019-08-20 21:55:25,,2019-08-20 21:46:17,2019-08-20 21:36:43
2775,,,,,,,,,,2019-08-20 22:25:23,,2019-08-20 22:19:15,,2019-08-20 22:27:26,2019-08-20 22:25:23
2776,,,,2019-08-20 22:46:46,,,,,,,,2019-08-20 22:58:49,,2019-08-20 22:58:49,2019-08-20 22:52:03
2777,,,,2019-08-20 23:16:05,,,,,,,,,,2019-08-20 23:26:34,2019-08-20 23:26:34
2778,,,,,,2019-08-21 00:55:41,,,,,,,,2019-08-21 00:52:57,2019-08-21 00:47:35
2779,,,,,,2019-08-21 02:15:29,,,,,,,,2019-08-21 02:23:10,2019-08-21 02:17:27
2780,,,,,,,,,,,,2019-08-21 03:38:09,,2019-08-21 03:32:46,2019-08-21 03:27:31
2781,,,,,,2019-08-21 04:34:37,,,,,2019-08-21 04:28:31,2019-08-21 04:23:17,,2019-08-21 04:15:26,2019-08-21 04:06:25
2782,,,,,,,,,,,2019-08-21 06:02:28,2019-08-21 05:56:44,,2019-08-21 06:05:32,2019-08-21 06:02:28
2783,,,2019-08-21 06:17:41,,,2019-08-21 06:17:41,,,,,,2019-08-21 06:24:56,,2019-08-21 06:11:25,2019-08-21 06:24:56
2784,,,,,,2019-08-21 07:13:57,,,,,2019-08-21 07:13:57,2019-08-21 07:13:57,,2019-08-21 07:45:52,2019-08-21 07:19:37
2785,,,,,,2019-08-21 08:25:16,,,,,,2019-08-21 08:21:24,,2019-08-21 08:15:43,2019-08-21 07:59:58
2786,,,2019-08-21 09:11:15,,,,,,,,,2019-08-21 09:11:15,,2019-08-21 08:58:29,2019-08-21 08:48:39
2787,,,2019-08-21 09:40:54,,,,,,,,,2019-08-21 09:45:00,,2019-08-21 09:40:54,2019-08-21 09:37:24
2788,,,,,,,,,,,,2019-08-21 10:27:54,,2019-08-21 10:24:11,
2789,,,,,,,,,,,,2019-08-21 11:11:39,,2019-08-21 11:08:35,
2790,,,,,,,,,,,,2019-08-21 11:43:53,,2019-08-21 11:37:18,
2791,,,,,,,,,,,,2019-08-21 12:31:37,,2019-08-21 12:24:11,
2792,,,,,,,,,,,,2019-08-21 12:57:08,,2019-08-21 12:48:46,
2793,2019-08-21 15:21:58,,,2019-08-21 15:21:58,,,,,,,,2019-08-21 15:21:58,,2019-08-21 16:01:24,2019-08-21 15:35:42
2794,,,,2019-08-21 16:23:19,,,,,,,,,,2019-08-21 16:32:27,
2795,,,,,,2019-08-21 17:12:52,,,,,,,,,
2796,,,,2019-08-21 18:28:34,,,,,,,,,,,
2797,,,,2019-08-21 19:09:00,,,,,,,,,,,
2798,,,,2019-08-21 20:02:09,,,,,,,,2019-08-21 19:57:32,,2019-08-21 19:51:14,2019-08-21 19:46:05
2799,,,,2019-08-21 21:24:31,,,,,,,,2019-08-21 21:20:44,,2019-08-21 21:13:54,2019-08-21 21:06:23
2800,,,,2019-08-21 21:44:32,,,,,,,,2019-08-21 22:07:41,,2019-08-21 22:03:56,2019-08-21 21:59:16
2801,,,,2019-08-21 22:46:28,,,,,,,,2019-08-21 22:41:49,,2019-08-21 22:39:45,2019-08-21 22:36:10
2802,,,,2019-08-21 23:19:29,,,,,,,,2019-08-21 23:05:57,,2019-08-21 23:19:29,2019-08-21 23:12:22
2803,,,,2019-08-21 23:47:05,,,,,,,,2019-08-21 23:55:30,,2019-08-21 23:52:10,2019-08-21 23:47:05
2804,,,2019-08-22 01:31:29,,,2019-08-22 01:25:48,,,,,2019-08-22 00:59:25,2019-08-22 00:53:18,,2019-08-22 00:39:54,2019-08-22 00:33:36
2805,,,,2019-08-22 01:54:57,,,,,,,,2019-08-22 02:11:02,,2019-08-22 02:11:02,2019-08-22 02:04:43
2806,,,,2019-08-22 03:07:07,,,,,,,,2019-08-22 03:03:11,,2019-08-22 03:00:24,2019-08-22 02:49:57
2807,,,,2019-08-22 03:38:19,,,,,,,,2019-08-22 03:43:03,,2019-08-22 03:38:19,2019-08-22 03:32:44
2808,,,,2019-08-22 04:36:16,,,,,,,,2019-08-22 04:31:00,,2019-08-22 04:26:34,2019-08-22 04:22:34
2809,,,,2019-08-22 05:17:39,,,,,,,,2019-08-22 05:17:39,,2019-08-22 05:24:20,2019-08-22 05:17:39
2810,,,,2019-08-22 06:12:33,,,,,,,,2019-08-22 06:04:51,,2019-08-22 06:00:17,2019-08-22 05:52:10
2811,,,,2019-08-22 06:48:14,,,,,,,,2019-08-22 06:36:17,,2019-08-22 06:48:14,2019-08-22 06:43:04
2812,,,,2019-08-22 07:25:20,,,,,,,,,,,
2813,,,,2019-08-22 07:43:33,,,,,,,,2019-08-22 07:52:18,,2019-08-22 08:09:52,2019-08-22 08:06:58
2814,,,,,,,,,,,,2019-08-22 10:46:50,,2019-08-22 10:44:20,
2815,,,,,,,,,,,,2019-08-22 11:43:23,,2019-08-22 11:35:16,
2817,,,,,,,,,,,,2019-08-22 13:24:18,,2019-08-22 13:14:39,2019-08-22 12:57:52
2818,,,2019-08-22 13:42:42,,,,,,,,,2019-08-22 13:34:04,,2019-08-22 13:52:53,2019-08-22 13:52:53
2819,,,,,,,,,,,,2019-08-22 14:10:31,,2019-08-22 14:26:16,2019-08-22 14:26:16
2820,,,2019-08-22 14:31:32,,,,,,,,,2019-08-22 14:55:16,2019-08-22 14:48:22,,2019-08-22 14:41:02
2822,,,2019-08-22 16:24:39,,,,,,,,,,,,
2823,,,2019-08-22 17:10:21,,,,,,,,,2019-08-22 17:06:22,,2019-08-22 17:00:13,2019-08-22 16:53:39
2824,,,2019-08-22 17:46:26,,,,,,,,,,,,
2825,,,,,,2019-08-22 18:53:21,,,,,,2019-08-22 18:47:39,,2019-08-22 18:33:03,2019-08-22 18:28:14
2826,,,,,,,,,,,2019-08-22 19:36:51,2019-08-22 19:33:55,,2019-08-22 19:26:12,2019-08-22 19:16:04
2827,,,,,,2019-08-22 19:54:53,,,,,2019-08-22 20:11:37,2019-08-22 20:11:37,,2019-08-22 20:11:37,2019-08-22 19:59:28
2828,,,,,,2019-08-22 21:36:46,,,,,,2019-08-22 21:34:17,,2019-08-22 21:31:26,2019-08-22 21:27:15
2829,,,,2019-08-22 23:35:24,,,,,,,,2019-08-22 23:31:21,,2019-08-22 23:22:24,2019-08-22 23:17:27
2830,,,2019-08-23 00:14:35,,,,,,,,,2019-08-23 00:10:26,,2019-08-23 00:02:17,2019-08-22 23:52:41
2831,,,2019-08-23 00:40:36,,,,,,,,,2019-08-23 00:40:36,,2019-08-23 00:44:04,2019-08-23 00:40:36
2832,,,2019-08-23 01:18:57,,,,,,,,,2019-08-23 01:12:51,,2019-08-23 01:04:26,2019-08-23 00:56:33
2833,,,2019-08-23 01:34:49,2019-08-23 01:41:24,,,,,,,,2019-08-23 01:34:49,,2019-08-23 01:46:16,2019-08-23 01:41:24
2834,,,2019-08-23 02:14:32,,,,,,,,,2019-08-23 02:18:44,,2019-08-23 02:18:44,2019-08-23 02:14:32
2835,,,2019-08-23 02:41:01,,,,,,,,,2019-08-23 02:41:01,,2019-08-23 02:53:22,2019-08-23 02:47:27
2836,,,2019-08-23 04:04:47,,,,,,,,,2019-08-23 03:54:34,,2019-08-23 03:51:17,2019-08-23 03:16:05
2837,,,2019-08-23 04:42:15,,,,,,,,,2019-08-23 04:42:15,,2019-08-23 04:36:32,2019-08-23 04:27:23
2838,,,,2019-08-23 05:22:16,,,,,,,,2019-08-23 05:19:46,,2019-08-23 05:13:06,2019-08-23 05:05:14
2839,,,,2019-08-23 05:53:11,,,,,,,,2019-08-23 05:53:11,,2019-08-23 05:49:03,2019-08-23 05:43:32
2840,,,,2019-08-23 06:27:23,,,,,,,,,,2019-08-23 06:23:59,2019-08-23 06:19:00
2841,,,,2019-08-23 06:49:23,,,,,,,,,,,
2842,,,2019-08-23 07:38:13,2019-08-23 07:47:54,,,,,,,,,,2019-08-23 07:38:13,2019-08-23 07:31:17
2843,,,,,,2019-08-23 09:22:26,,,,,,,,2019-08-23 09:15:35,
2844,,,,,,2019-08-23 09:48:02,,,,,,2019-08-23 09:41:44,,2019-08-23 09:48:02,2019-08-23 09:48:02
2845,,,,,,2019-08-23 11:02:27,,,,,,2019-08-23 11:18:51,,2019-08-23 11:15:00,2019-08-23 11:02:27
2846,,,,,,,,,,,,2019-08-23 12:11:00,,2019-08-23 12:04:37,
2847,,,,,,,,,,,,2019-08-23 12:54:23,,2019-08-23 12:47:35,
2848,,,,,,,,,,,,2019-08-23 13:41:16,,2019-08-23 13:37:18,
2849,,,,,,,,,,,,2019-08-23 14:31:44,,2019-08-23 14:22:48,
2850,,,,,,,,,,,,,,2019-08-23 15:16:38,
2851,,,2019-08-23 15:52:38,,,,,,,,,2019-08-23 15:52:38,,2019-08-23 15:44:29,
2852,,,2019-08-23 16:58:42,,,,,,,,,,,2019-08-23 16:53:31,
2853,,,,,,,,,,,,2019-08-23 17:54:58,,2019-08-23 17:42:56,2019-08-23 17:30:40
2854,2019-08-23 19:10:47,,,,,,,,,,,2019-08-23 19:03:43,,2019-08-23 18:55:07,2019-08-23 18:35:13
2855,,,,2019-08-23 20:15:55,,,,,,,,2019-08-23 20:10:49,,2019-08-23 20:05:59,2019-08-23 19:52:14
2856,,,,,,,,,,,,2019-08-23 20:45:20,,2019-08-23 21:23:15,2019-08-23 20:52:12
2857,,,,2019-08-23 21:41:05,,,,,,,,2019-08-23 21:56:36,,2019-08-23 21:46:48,2019-08-23 21:41:05
2858,,,,,,2019-08-24 00:30:35,,,,,,2019-08-24 00:19:36,,2019-08-24 00:15:03,2019-08-23 23:53:32
2859,,,,,,2019-08-24 01:29:14,,,,,,2019-08-24 01:24:50,,2019-08-24 01:22:05,2019-08-24 01:14:09
2860,,,,,,2019-08-24 02:36:34,,,,,,2019-08-24 02:33:07,,2019-08-24 02:27:50,2019-08-24 02:13:01
2861,,,2019-08-24 03:39:16,,,2019-08-24 03:26:11,,,,,,2019-08-24 03:23:11,,2019-08-24 03:15:30,2019-08-24 03:01:39
2862,,,,,,2019-08-24 04:12:34,,,,,,,,2019-08-24 04:12:34,2019-08-24 04:12:34
2864,,,,,,2019-08-24 05:05:23,,,,,,2019-08-24 05:05:23,,2019-08-24 05:19:58,2019-08-24 05:15:38
2865,,,,,,,,,,,,,,2019-08-24 05:40:53,
2866,,,,,,,,,,,,2019-08-24 06:07:24,,2019-08-24 06:17:27,2019-08-24 06:14:09
2867,,,,,,,,,,,2019-08-24 06:42:47,,,2019-08-24 06:37:43,
2868,,,,,,2019-08-24 07:17:34,,,,,2019-08-24 07:13:12,2019-08-24 07:17:34,,2019-08-24 07:13:12,
2869,,,2019-08-24 07:49:41,,,,,,,,,,,,
2870,,,,,,2019-08-24 08:04:18,,,,,2019-08-24 08:04:18,2019-08-24 08:23:13,,2019-08-24 08:20:24,2019-08-24 08:14:37
2871,,,,,,,,,,,,2019-08-24 11:39:12,,2019-08-24 11:30:36,
2872,,,,,,,,,,,,2019-08-24 12:27:00,,2019-08-24 12:23:47,
2873,,,,,,,,,,,,2019-08-24 13:02:59,,2019-08-24 12:53:01,
2874,,,,,,,,,,,,2019-08-24 13:34:39,,2019-08-24 13:29:34,
2875,,,,,,,,,,,,2019-08-24 14:13:12,,2019-08-24 14:04:41,
2876,,,,,,,,,,,,2019-08-24 14:41:25,,2019-08-24 14:34:46,
2877,,,2019-08-24 15:41:14,,2019-08-24 15:41:14,2019-08-24 15:33:48,,,,,,,,2019-08-24 15:28:51,
2878,2019-08-24 17:19:07,,,,,2019-08-24 17:19:07,,,,,2019-08-24 17:19:07,2019-08-24 17:15:25,,2019-08-24 17:11:49,
2879,,,,,,2019-08-24 18:26:40,,,,,,,,2019-08-24 18:23:11,
2880,,,2019-08-24 19:37:04,,,,,,,,,,,2019-08-24 19:20:44,
2881,,,2019-08-24 20:17:02,,,,,,,,,,,2019-08-24 20:07:07,
2882,,,,,,,,,,,,2019-08-24 20:45:37,,2019-08-24 20:33:02,2019-08-24 20:45:37
2883,,,,,,,,,,,,2019-08-24 21:32:19,,2019-08-24 21:27:12,2019-08-24 21:23:08
2885,,,2019-08-24 22:39:40,,,,,,,,,2019-08-24 22:57:38,,2019-08-24 22:45:51,2019-08-24 22:39:40
2886,,,2019-08-24 23:25:49,,,2019-08-24 23:25:49,,,,,,2019-08-24 23:36:48,,2019-08-24 23:25:49,2019-08-24 23:19:27
2887,2019-08-25 01:05:20,,2019-08-25 00:36:32,,,2019-08-25 01:13:12,,,,,,2019-08-25 01:05:20,,2019-08-25 00:50:39,2019-08-25 00:36:32
2888,,,2019-08-25 01:38:20,2019-08-25 01:20:08,,,,,,,,2019-08-25 01:27:32,,2019-08-25 01:53:21,2019-08-25 01:38:20
2889,,,2019-08-25 02:22:47,,,,,,,,,2019-08-25 02:22:47,,2019-08-25 02:41:04,2019-08-25 02:34:17
2890,,,2019-08-25 02:48:51,,,2019-08-25 02:48:51,,,,,,2019-08-25 03:25:34,,2019-08-25 03:16:03,2019-08-25 03:09:07
2892,,,,,,,,,,,,2019-08-25 04:34:21,,2019-08-25 04:30:36,2019-08-25 04:15:24
2893,,,,,,,,,,,,2019-08-25 05:24:59,,2019-08-25 05:12:05,2019-08-25 05:04:05
2894,,,,,,,,,,,,2019-08-25 06:31:18,,2019-08-25 06:20:18,2019-08-25 06:14:41
2895,,,,,,,,,,,,2019-08-25 07:03:31,,2019-08-25 06:59:51,2019-08-25 06:53:54
2896,,,2019-08-25 07:48:22,,,,,,,,,2019-08-25 07:41:56,,2019-08-25 07:34:41,2019-08-25 07:28:29
2897,,,2019-08-25 08:33:10,,,,,,,,,2019-08-25 08:31:07,,2019-08-25 08:25:49,2019-08-25 08:20:04
2898,,,2019-08-25 09:17:25,2019-08-25 09:13:45,,,,,,,,2019-08-25 09:08:33,,2019-08-25 09:01:09,2019-08-25 08:55:53
2899,,,2019-08-25 09:49:24,,,,,,,,,2019-08-25 10:02:01,,2019-08-25 09:49:24,2019-08-25 09:38:18
2900,,,,2019-08-25 10:48:55,,,,,,,,2019-08-25 11:06:31,,2019-08-25 10:57:57,2019-08-25 10:48:55
2901,,,2019-08-25 17:26:45,,,,,,,,,2019-08-25 17:11:15,,2019-08-25 17:04:32,2019-08-25 16:58:51
2902,,,2019-08-25 19:08:51,,,,,,,,,2019-08-25 19:05:43,,2019-08-25 18:59:25,2019-08-25 18:54:35
2903,,,2019-08-25 19:28:28,,,,,,,,,2019-08-25 19:28:28,,2019-08-25 19:32:52,2019-08-25 19:28:28
2904,,,2019-08-25 20:06:39,,,,,,,,,2019-08-25 20:10:36,,2019-08-25 20:13:52,2019-08-25 20:10:36
2905,2019-08-25 20:57:58,,2019-08-25 20:54:54,,,,,,,,,2019-08-25 20:49:11,,2019-08-25 20:45:00,
2906,,,2019-08-25 21:38:35,,,,,,,,,2019-08-25 21:35:14,,2019-08-25 21:28:54,2019-08-25 21:21:55
2907,,,,,,,,,,,,2019-08-25 21:59:15,,2019-08-25 21:53:30,2019-08-25 21:59:15
2908,,,,,,,,,,,,2019-08-25 22:34:23,,2019-08-25 22:15:31,2019-08-25 22:34:23
2909,,,,,,,,,,,,2019-08-25 22:52:42,,2019-08-25 22:52:42,2019-08-25 23:02:40
2910,,,,,,,,,,,,2019-08-26 00:23:44,,2019-08-26 00:33:33,
2911,,,,,,,,,,,,2019-08-26 01:50:35,,2019-08-26 01:47:08,
2912,,,2019-08-26 03:05:11,,,,,,,,,2019-08-26 03:02:12,,2019-08-26 02:42:12,
2913,,,,,,,,,,,,2019-08-26 03:47:31,,2019-08-26 03:44:32,
2914,,,2019-08-26 04:12:43,,,,,,,,,2019-08-26 04:18:17,,2019-08-26 04:12:43,2019-08-26 04:23:48
2915,,,,,,2019-08-26 05:43:24,,,,,,,,2019-08-26 05:38:26,
2916,,,,,,,,,,2019-08-26 07:24:11,,2019-08-26 07:20:09,2019-08-26 07:00:42,,2019-08-26 06:58:03
2917,,,,2019-08-26 09:09:04,,,,,,,,2019-08-26 09:04:26,,2019-08-26 09:00:26,
2918,,,,2019-08-26 09:48:11,,,,,,,,2019-08-26 09:48:11,,2019-08-26 09:44:21,2019-08-26 09:40:22
2919,,,,2019-08-26 10:21:59,,,,,,,,2019-08-26 10:13:42,,2019-08-26 10:10:12,2019-08-26 10:04:36
2920,,,2019-08-26 10:56:30,,,,,,,,,2019-08-26 10:51:40,,2019-08-26 10:48:48,2019-08-26 10:42:49
2921,,,2019-08-26 11:14:04,,,,,,,,,2019-08-26 11:25:00,,2019-08-26 11:20:18,2019-08-26 11:14:04
2922,,,,2019-08-26 12:12:30,,,,,,,,2019-08-26 12:10:02,,2019-08-26 12:06:26,2019-08-26 12:01:13
2923,,,,2019-08-26 12:38:46,,,,,,,,2019-08-26 12:22:26,,2019-08-26 12:38:46,2019-08-26 12:35:32
2924,,,,2019-08-26 13:22:32,,,,,,,,2019-08-26 13:10:28,,2019-08-26 13:22:32,2019-08-26 13:15:40
2925,,,,2019-08-26 14:08:44,,,,,,,,2019-08-26 14:06:16,,2019-08-26 14:02:02,2019-08-26 13:45:46
2926,,,2019-08-26 15:00:25,,,,,,,,,2019-08-26 14:58:13,,2019-08-26 14:55:35,2019-08-26 14:50:22
2927,,,2019-08-26 15:32:57,,,2019-08-26 15:36:04,,,,,,2019-08-26 15:32:57,,2019-08-26 15:28:24,2019-08-26 15:25:27
2928,,,2019-08-26 16:35:34,,,,,,,,,2019-08-26 16:31:21,,2019-08-26 16:25:01,
2929,,,,2019-08-26 17:35:24,,,,,,,,2019-08-26 17:28:38,,2019-08-26 17:20:41,2019-08-26 17:15:59
2930,,,,2019-08-26 18:49:00,,,,,,,,2019-08-26 18:44:25,,2019-08-26 18:37:11,2019-08-26 18:23:56
2931,2019-08-26 19:53:39,,,2019-08-26 19:44:47,,,,,,,,2019-08-26 19:37:43,,2019-08-26 19:31:58,2019-08-26 19:27:04
2932,2019-08-26 20:56:06,,,2019-08-26 20:49:59,,,,,,,,2019-08-26 20:44:35,,2019-08-26 20:34:23,2019-08-26 20:26:08
2933,2019-08-26 21:27:45,,,2019-08-26 21:35:30,,,,,,,,2019-08-26 21:33:01,,2019-08-26 21:27:45,2019-08-26 21:21:20
2934,,,2019-08-26 22:27:06,,,2019-08-26 22:24:04,,,,,,2019-08-26 22:10:35,,2019-08-26 22:04:32,
2935,,,,2019-08-26 22:44:27,,,,,,,,2019-08-26 23:05:08,,2019-08-26 22:50:35,2019-08-26 22:44:27
2936,2019-08-27 00:25:48,,,2019-08-27 00:20:23,,,,,,,,2019-08-27 00:08:19,,2019-08-26 23:42:40,2019-08-26 23:34:22
2937,,,,2019-08-27 00:42:07,,,,,,,,2019-08-27 00:57:40,,2019-08-27 00:54:28,2019-08-27 00:47:36
2938,,,,2019-08-27 01:24:38,,,,,,,,2019-08-27 01:33:34,,2019-08-27 01:29:54,2019-08-27 01:24:38
2939,,,,,,,,,,2019-08-27 02:07:02,,2019-08-27 02:07:02,,2019-08-27 02:03:45,2019-08-27 01:54:47
2940,,,,,,,,,,,,2019-08-27 02:29:09,,2019-08-27 02:29:09,2019-08-27 02:29:09
2941,,,,2019-08-27 03:27:42,,,,,,,,2019-08-27 03:24:45,,2019-08-27 03:08:40,2019-08-27 03:03:56
2942,,,,2019-08-27 08:35:19,,,,,,,,2019-08-27 08:31:43,,2019-08-27 08:21:02,2019-08-27 08:15:12
2943,,,,2019-08-27 08:49:05,,,,,,,,2019-08-27 09:05:49,,2019-08-27 09:01:51,2019-08-27 08:57:23
2944,,,,2019-08-27 10:02:54,,,,,,,,2019-08-27 09:58:02,,2019-08-27 09:44:27,2019-08-27 09:39:24
2945,,,,2019-08-27 10:39:37,,,,,,,,2019-08-27 10:39:37,,2019-08-27 10:34:18,2019-08-27 10:29:16
2946,2019-08-27 11:24:10,,2019-08-27 10:59:46,,,,,,,,,2019-08-27 11:24:10,,2019-08-27 11:14:54,2019-08-27 11:06:06
2947,2019-08-27 12:02:50,,,2019-08-27 12:00:38,,,,,,,,2019-08-27 11:55:59,,2019-08-27 11:49:51,2019-08-27 11:42:53
2948,,,,2019-08-27 12:35:22,,,,,,,,2019-08-27 12:42:46,,2019-08-27 12:35:22,2019-08-27 12:29:51
2949,,,,2019-08-27 13:57:21,,,,,,,,2019-08-27 14:30:38,,2019-08-27 14:27:14,2019-08-27 14:15:20
2950,,,,2019-08-27 15:14:07,,,,,,,,2019-08-27 15:10:22,,2019-08-27 15:04:50,2019-08-27 14:57:11
2951,2019-08-27 16:12:26,,,2019-08-27 16:05:45,,,,,,,,2019-08-27 15:52:52,,2019-08-27 15:48:13,
2952,,,,2019-08-27 16:34:04,,,,,,,,,,,
2953,,,,2019-08-27 17:10:56,,,,,,,,,,,
2954,,,2019-08-27 17:46:07,2019-08-27 17:46:07,,,,,,,,2019-08-27 17:42:21,,2019-08-27 17:37:00,2019-08-27 17:30:50
2955,,,2019-08-27 18:50:03,,,,,,,,,,,2019-08-27 18:44:07,
2956,,,2019-08-27 19:09:31,2019-08-27 19:14:49,,,,,,,,,,2019-08-27 19:09:31,2019-08-27 19:03:49
2957,,,,2019-08-27 20:26:09,,,,,,,,2019-08-27 20:22:03,,2019-08-27 20:15:51,2019-08-27 20:09:24
2958,,,2019-08-27 20:36:53,2019-08-27 21:05:19,,,,,,,,2019-08-27 20:55:56,,2019-08-27 20:53:02,2019-08-27 20:42:01
2959,,,2019-08-27 21:30:04,,,,,,,,,2019-08-27 21:17:31,,2019-08-27 21:30:04,2019-08-27 21:25:18
2960,,,,2019-08-27 22:37:31,,,,,,,,2019-08-27 22:25:22,,2019-08-27 22:15:36,2019-08-27 21:58:57
2961,,,,2019-08-27 22:58:53,,,,,,,,2019-08-27 23:08:43,,2019-08-27 23:03:36,2019-08-27 22:58:53
2962,,,2019-08-27 23:44:43,2019-08-27 23:56:27,,,,,,,,2019-08-27 23:48:41,,2019-08-27 23:44:43,2019-08-27 23:38:22
2963,,,2019-08-28 00:40:36,,,,,,,,,2019-08-28 00:35:35,,2019-08-28 00:23:16,2019-08-28 00:18:58
2964,,,,2019-08-28 03:14:16,,,,,,,,2019-08-28 02:57:33,,2019-08-28 02:52:47,2019-08-28 02:39:03
2965,,,,2019-08-28 05:41:34,,,,,,,,2019-08-28 05:32:52,,2019-08-28 05:26:34,2019-08-28 03:40:56
2966,,,2019-08-28 06:24:05,2019-08-28 06:11:14,,,,,,,,,,,
2967,,,2019-08-28 06:50:03,,,,,,,,,2019-08-28 07:02:22,,2019-08-28 06:50:03,2019-08-28 06:46:19
2968,,,2019-08-28 07:19:36,2019-08-28 07:36:26,,,,,,,,2019-08-28 07:19:36,,2019-08-28 07:36:26,2019-08-28 07:19:36
2969,2019-08-28 08:33:28,,,2019-08-28 08:57:35,,,,,,,,2019-08-28 08:50:24,,2019-08-28 08:33:28,2019-08-28 08:26:25
